SS8050,"0,00 € (0,00 kn)","TRANZISTOR N-DARL 40V 1,5A 1W(TO92)",0  - pošalji upit
SQM85N15-19-GE3,"4,51 € (33,98 kn)",TR-N-FET 150V 85A TO263,3  - ima na lageru
SQJ570EP-T1-VISHAY,"3,98 € (29,99 kn)",TR-N/P-FET 100V/-100V 15A/-9.5A (SO8L-DU,3  - ima na lageru
SQD40N06-14L,"5,04 € (37,97 kn)",TR-N-FET 60V 40A 75W 0.011R-TO252(DPAK),10  - ima na lageru
SR50,"0,00 € (0,00 kn)",TRANZISTOR=BC875-BC879,0  - pošalji upit
SPW47N60S5-INF,"8,63 € (65,02 kn)",TR-N-FET-600V 47A 415W(TO247),0  - pošalji upit
SPW47N60C3-INF,"16,69 € (125,75 kn)",TR-N-FET 650V 47A 415W(TO247),7  - ima na lageru
SPW24N60C3-INF,"5,32 € (40,08 kn)",TR-N-FET 600V 24A 208W(TO247),8  - ima na lageru
SPW20N60S5-INF,"6,65 € (50,10 kn)",TR-N-FET 600V 20A 208W(TO247),0  - pošalji upit
SPW20N60C3-INF(TO247),"6,50 € (48,97 kn)",TR-N-FET 600V 13.1A 0.19R 208W,8  - ima na lageru
SPW17N80C3-IR(TO247),"8,35 € (62,91 kn)",TR-N-FET 800V 11A 227W 0.29R,2  - ima na lageru
SPW17N80C2-INF,"9,00 € (67,81 kn)",TR-N-FET 800V 17A 208W(TO247),5  - ima na lageru
SPW11N80C3-INF,"4,65 € (35,04 kn)",TR-N-FET-800V 11A 156W(TO247),8  - ima na lageru
SPP40NF10-ST,"0,00 € (0,00 kn)",TR-N-FET 100V 50A 150W(TO220),0  - pošalji upit
SPP20N60S5-INF,"5,03 € (37,90 kn)",TR-N-FET 600V 20A 125W 0.38R(TO220),0  - pošalji upit
SPP20N60C3-INF(MALAYSIA),"10,31 € (77,68 kn)",TR-N-FET 650V 20.7A 208W 0.1(TO220),18  - ima na lageru
SPP17N80C3-INF,"7,75 € (58,39 kn)",TR-N-FET  800V 17A 208W 0.29E(TO220),6  - ima na lageru
SPP11N80C3-INF,"4,89 € (36,84 kn)",TR-N-FET 800V 11A 125W 0.38R(TO220AB),3  - ima na lageru
