Part Number, Price, Package, Qty
OB3350CP-OB(SO8),"5,97 € (44,98 kn)",IC-SMD-PWM CONTROLLER(SO8),2
OB3302CP-OB,"4,73 € (35,64 kn)",IC(SO8),10
OB2538AP-ON,"3,12 € (23,51 kn)",IC-HIGH PRECIS.CC/CV PWM CONNT.(DIP8),5
OB2358-OB(DIP8),"1,96 € (14,77 kn)",IC,7
OB2354AP-OB(DIP8),"4,65 € (35,04 kn)",IC=OB2358AP,7
OB2269CP-OB(SO8),"3,05 € (22,98 kn)",IC-SMD,22
OB2269AP-NSC,"5,97 € (44,98 kn)",IC (DIP8),8
OB2268CP(SO8),"3,72 € (28,03 kn)",IC-SMD,1
OB2268AP(DIP8),"3,72 € (28,03 kn)",IC-DIL,7
OB2263MP(SOT23-6),"2,80 € (21,10 kn)",IC-SMD,20
OB2263AP(DIP8),"1,99 € (14,99 kn)",IC,7
OB2212AP-OB(DIP8),"4,65 € (35,04 kn)",IC,9
OB2202CP-OB(SOIC8),"6,64 € (50,03 kn)",IC-SMD,5
NVM3060-ITT,"5,91 € (44,53 kn)",INTEGRIRANI KRUG,3
NTP8030(FQN56),"12,50 € (94,18 kn)",IC-SMD-AUDIO AMP.2X30W,0
NTP7500L-NF(QFN),"4,65 € (35,04 kn)",IC-SMD,5
NTP7414-NF(QFN),"17,69 € (133,29 kn)",IC-SMD,3
NTP7400L-NF(QFN48),"7,30 € (55,00 kn)",IS-SMD-AUDIO AMP.,0
NTGS3446,"3,19 € (24,04 kn)","IC SMD 5,1A 20V=558D(TSOP6)",15
NTE1765,"0,00 € (0,00 kn)",IC=MC33065P,0
NN5198K-PANASONIC,"13,72 € (103,37 kn)",IC-SEMICONDUCTOR,10
NMP01R04PR,"50,30 € (378,99 kn)",IC,1
NJU7313AM-SMD,"8,16 € (61,48 kn)",IC-ANALOG FUNCTION SWITCH(SOP30),2
NJU7313AL,"6,77 € (51,01 kn)",IC-KENWOOD,1
NJU4053BD,"0,00 € (0,00 kn)",IC=CD4053,0
NJU39612E2,"11,68 € (88,00 kn)",IC SMD 20pin,5
NJU201AD-JRC,"4,76 € (35,86 kn)",IC-ANALOG SWITCH(DIP16),4
NJM7915FA-JRC,"3,98 € (29,99 kn)",IC-REGULATOR -15V 1.5A - IZOLIRAN,9
NJM5532D,"3,19 € (24,04 kn)",ICHIGH PERFORMANCE LOW NOICE(DIP8),7
NJM4580M-JRC,"1,29 € (9,72 kn)",IC-SMD(DO8),19
NJM4580L-JRC,"1,62 € (12,21 kn)",INTEGRIRANI KRUG SIL,21
NJM4580E-JRC(SO8),"1,33 € (10,02 kn)",IC-SMD-DUAL OPAMP 15V 0.5W,0
NJM4580D-JRC,"1,19 € (8,97 kn)",IC(DIP8)=RC4558D,0
NJM4565L-JRC,"1,33 € (10,02 kn)",IC-DUAL OPAMP 15V 0.5W,10
NJM4560SD-JRC,"1,18 € (8,89 kn)",IC-DUAL OPAMP 15V 0.5W(SIL),0
NJM4560M-JRC,"1,86 € (14,01 kn)",IC=UPC4560G-NEC SMD,2
NJM4560L-JRC(SIP8),"1,24 € (9,34 kn)",IC-DUAL OPERATIONAL AMP.(SIP8),18
NJM4560D-JRC,"2,21 € (16,65 kn)",IC-DUAL OPAMP 15V 0.5W(DIP8),3
NJM4558SD-JRC,"1,99 € (14,99 kn)",IC(SIP9),18
NJM4558M-JRC-SMD,"2,06 € (15,52 kn)",IC-SMD(SO8),11
NJM4558L-JRC,"1,30 € (9,79 kn)",IC(SIP8),6
NJM4558DD,"0,00 € (0,00 kn)",IC(DIP8),0
NJM4558D-JRC(DIP8),"1,29 € (9,72 kn)",IC-OPERATIONAL AMP.DUAL HIGH GAIN,0
NJM4556DD-JRC(DIP8),"1,93 € (14,54 kn)",IC-DUAL OPERATIONAL AMP.(DIP8),9
NJM4556AD-JRC(DIP8),"2,06 € (15,52 kn)",IC-DUAL OPERATIONAL AMP(DIP8),10
NJM431,"0,00 € (0,00 kn)",IC=TL431CP,0
NJM3771D2-NJR,"17,92 € (135,02 kn)",IC DRIVER PWM CONTR.700mA 10:40V(DIP22),2
NJM2930,"0,00 € (0,00 kn)",IC,0
NJM2904,"0,00 € (0,00 kn)",IC,0
NJM2903,"0,00 € (0,00 kn)",IC=LM2903,0
NJM2900,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0
NJM2388F33,"12,00 € (90,41 kn)",IC- VOLTAGE REGUALTOR 3.3V 1A (TO220-4),2
NJM2388F05,"18,58 € (139,99 kn)",IC-STABILIZATOR NAPONA 5V (TO220F-4),0
NJM2387ADL3-JRC(TO252-5),"4,90 € (36,92 kn)",IC,3
NJM2360D-JRC,"3,56 € (26,82 kn)",INTEGRIRANI KRUG,1
NJM2352D-JRC,"3,70 € (27,88 kn)",INTEGRIRANI KRUG,4
NJM2296DJRC(DIP16),"8,16 € (61,48 kn)",IC-5-INPUT 3-OUTPUT VIDEO SWITCH,2
NJM2279D-JRC,"5,31 € (40,01 kn)",IC,3
NJM2246L,"2,98 € (22,45 kn)",IC(SIL8),0
NJM2246D-DIP,"2,75 € (20,72 kn)",IC(DIP8),6
NJM2234-JRC,"3,99 € (30,06 kn)",IC,3
NJM2073M-JRC(SOP8),"4,11 € (30,97 kn)",IC-SMD-AUDIO AMP.DUAL LOWE VOLTAGE,10
NJM2073D-JRC,"1,73 € (13,03 kn)",IC DUAL AUDIO AMPLIFIER(DIP8),3
NJM2072D-JRC(SO8),"2,65 € (19,97 kn)",IC-SMD-SIGNAL LEVEL SENSOR SISTEM,18
NJM2068SD-JRC,"0,82 € (6,18 kn)",INTEGRIRANI KRUG,0
NJM2068M-SMD-JRC,"1,33 € (10,02 kn)",IC,8
NJM2068L-JRC,"1,99 € (14,99 kn)",IC-PIN-DUAL OPAMP(SIL8),2
NJM2068DD-JRC,"1,33 € (10,02 kn)",IC-OpAmp 2CH 27MHz (DIP8),0
NJM2068D-JRC,"1,39 € (10,47 kn)",IC--DUAL OPAMP 15V 0.5W(DIP8),7
NJM2060V-JRC,"5,17 € (38,95 kn)",IC-OP AMP SMD 4CH 10MHz 70dB  (SSOP14),10
NJM2060M-JRC,"5,17 € (38,95 kn)",IC-OP AMP SMD 4CH 10MHz 70dB  (SO14),0
NJM2060D-JRC,"5,17 € (38,95 kn)",IC(DIP14),13
NJM2043L-JRC,"1,99 € (14,99 kn)",IC-DUAL LOW NOISE PRE-AMP,2
NJM2043D-JRC,"3,22 € (24,26 kn)",IC-DUAL LOW NOISE PRE-AMP(DIP8),14
NJM2041DD,"2,00 € (15,07 kn)",IC-DIL-8PIN= 209.81565,10
NJM072D-SMD,"0,00 € (0,00 kn)",IC-SMD,0
NJM072BL,"2,12 € (15,97 kn)",IC-OpAmp-2 Channel (SIP8),3
NJM072,"0,00 € (0,00 kn)",IC-TL072CN,0
NET2272REV1A-LF,"45,82 € (345,23 kn)",IC-USB 2.0 CONTROLLER (TQFP64),1
NE652,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0
NE650,"0,00 € (0,00 kn)",IC=NE646B,0
NE646B-MBR,"14,60 € (110,00 kn)",INTEGRIRANI KRUG,3
NE646,"0,00 € (0,00 kn)",,0
NE645-MBR,"0,00 € (0,00 kn)",IC-DOLBY B+C NOISE RED.16pin,0
NE612AN-PHILIPS (DIP8),"6,71 € (50,56 kn)",IC MIXER & OSCILLATOR=SA612AN,10
NE605N-PHI,"9,95 € (74,97 kn)",IC,2
NE602AN-PHI,"0,00 € (0,00 kn)",IC=SA602AN,0
NE602AN-NXP(DIP8),"4,04 € (30,44 kn)",IC-DOUBLE BALANCED MIXER AND OSCILLATOR,0
NE602-PHI(SO8),"3,72 € (28,03 kn)",IC-SMD- BALANCED MIXER & OSCILLATOR (SOP,11
NE592N14-MBR,"0,81 € (6,10 kn)",INTEGRIRANI KRUG,6
NE592N08-MBR,"2,46 € (18,53 kn)",VIDEO-AMP 16V 120MHz,13
NE575N-MBR,"9,14 € (68,87 kn)",INTEGRIRANI KRUG,4
NE572N-SIG,"3,80 € (28,63 kn)",INTEGRIRANI KRUG,5
NE571N-MBR,"4,67 € (35,19 kn)",IC=SA571N,9
NE570N-PHI,"8,88 € (66,91 kn)",IC(DIP16),4
NE567N-MBR,"1,79 € (13,49 kn)",IC(DIP8),10
NE567F,"2,46 € (18,53 kn)",IC(DIP14),10
NE566N-MBR,"0,89 € (6,71 kn)",IC(DIP8),0
NE564N-PHI,"2,69 € (20,27 kn)",IC-PHASE LOCKED LOOP 5V 50MH(DIP16),2
NE558N-MBR,"0,93 € (7,01 kn)",IC-RC TIMER 4x 16V(DIP16),12
NE556N-TI(DIP14),"1,06 € (7,99 kn)","IC-CMOS-TIMER DUAL,4.5-16V(DIP14)",5
NE556D-TI,"0,64 € (4,82 kn)","IC-TIMER DUAL,4.5-16V(SOIC-14)",27
NE5560,"0,00 € (0,00 kn)",IC=TDA1060,0
NE555NCMOS-TI(DIP8),"1,33 € (10,02 kn)",IC-CMOS -PRECISION TIMER=TS555(DIP8),51
NE555N-TI(DIP8),"0,60 € (4,52 kn)","IC-PRECISION TIMER,4.5-16V=IL555",40
NE555D-TI(SO8),"0,33 € (2,49 kn)",IC-SMD-INGLE TIMER=LM555D,6
NE555CD-CMOS-TI(SO8),"0,90 € (6,78 kn)",IC-SMD-NMOS TIMER)=LM555D,45
NE5535N-MBR,"3,89 € (29,31 kn)",IC-DUAL HIGH SLEW RATE OPAMP(DIP8),10
NE5535AN,"4,65 € (35,04 kn)",IC(DIP8),10
NE5534N-TI,"0,91 € (6,86 kn)",IC-OPAMP 1x 44V 10MHz 13V/us(DIP8),5
NE5534D-TI,"2,65 € (19,97 kn)",IC(SOIC8),9
NE5534AN-TI,"0,98 € (7,38 kn)",IC-DC-DC CONV.Uin4.4-36V/Uout1.2-35V(DIP,26
NE5533N-PHI,"4,77 € (35,94 kn)",IC-OPAMP 2x 44V 10MHz 13V/us,9
NE5533AN-NXP(DIP14),"4,77 € (35,94 kn)",IC-OPAMP 2x 44V 10MHz 13V/us,10
NE5532P-TI,"1,43 € (10,77 kn)",IC-Op Amp; 10MHZ; 5:15VDC;CH:2(DIP8,17
NE5532D-SMD,"0,80 € (6,03 kn)",IC-OPERATIONAL AMPLIFIER(SO8),6
NE5532AN-MBR,"1,99 € (14,99 kn)",IC-OPERATIONAL AMPLIFIER(DIP8),0
NE5521N-PHI,"9,89 € (74,52 kn)",INTEGRIRANI KRUG,5
NE5517N-PHI,"4,51 € (33,98 kn)",IC=LM13600(DIP16),0
NE5517D-ON,"5,30 € (39,93 kn)",IC-AMP 44V 2MHz (SO16),4
NE5514N-PHI(DIP14),"0,00 € (0,00 kn)",IC-QUAD OP-AMP,0
NE545B-PHI,"0,00 € (0,00 kn)",IC=NE646B,0
NE544N-PHI,"8,55 € (64,42 kn)",INTEGRIRANI KRUG,1
NE542N-PHI,"3,42 € (25,77 kn)",INTEGRIRANI KRUG,0
NE542N,"4,78 € (36,01 kn)",IC,2
NE532N,"0,00 € (0,00 kn)",IC=LM258N,0
NE5230-ON,"3,23 € (24,34 kn)",IC LOW VOLTAGE AMP (SO8),10
NE5205-PHI,"5,37 € (40,46 kn)",IC(DIP8),7
NE1555,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0
NE1118C-PF(SO8),"2,65 € (19,97 kn)",IC-SMD,2
NE1101N-NEM(SO8),"3,80 € (28,63 kn)",IC-SMD,10
NCV8141D2TR4G,"0,00 € (0,00 kn)",IC LDO VOLTAGE REGULATOR,0
NCV7356,"0,00 € (0,00 kn)",IC TRANSCEIVER 5-27VDC (SO14),0
NCV7341D21G-ON,"12,61 € (95,01 kn)",IC TRANSCEIVER 1MBps 1-CH (SO14),2
NCV5104-ON,"6,64 € (50,03 kn)","IC-IGBT, MOSFTER GATE DRIVER (SO8)",2
NCP5422ADR2G-ON,"3,58 € (26,97 kn)",IC - SWITCHING CONTROLLER(SOP16),13
NCP3420DR2G-ON(SO8),"0,00 € (0,00 kn)",IC-Gate Drivers TSMC 12V FET DRVR,0
NCP1653PG-ON,"2,92 € (22,00 kn)",IC-DIL-POWER CONTROLLER(DIP8),9
NCP1653ADR2G-ON,"2,71 € (20,42 kn)",IC-SMD-POWER CONTROLLER(SO8),10
NCP1631DR2G-ON(SO16),"19,78 € (149,03 kn)",IC-SMD,5
NCP1608BDR2G,"2,65 € (19,97 kn)",IC SMD=NCP1607B,11
NCP1607B-SMD,"2,52 € (18,99 kn)",IC-SMD = NCP1608B,7
NCP1606B-SMD,"2,62 € (19,74 kn)",IC(SO8),3
NCP1579DR2G-ON,"1,17 € (8,82 kn)",IC-SWITCHING REGULATOR(TSOP6),9
NCP1575D,"3,06 € (23,06 kn)",IC-SMD(SO8),6
NCP1404,"3,37 € (25,39 kn)",IC,10
NCP1396ADR2G-ON,"3,98 € (29,99 kn)",IC-RESONANT MODE CONTROL(SO16),8
NCP1392BDR2G-ON(SO8),"3,61 € (27,20 kn)",IC-SMD-POWER DRIVER 16V 1A,18
NCP1380DDR2G-ON(SO8),"2,52 € (18,99 kn)",IC-SMD,16
NCP1380CDR2G-ON(SO8),"2,52 € (18,99 kn)",IC AC-DC QUASI-RESON. CONTROL (SO8),5
NCP1380BDR2G-ON(SO8),"2,65 € (19,97 kn)",IC-SMD--PWM CONTROLLER 800mA,28
NCP1380ADR2G-ON(SO8),"2,52 € (18,99 kn)",IC AC-DC QUASI-RESON. CONTROL (SO8),5
NCP1379DR2G-ON(SO8),"2,62 € (19,74 kn)",IC-SMD-PWM CURRENT MODE CONTR.,15
NCP1377P-ON,"2,92 € (22,00 kn)",IC(DIP7),20
NCP1377D-SMD-ON,"3,45 € (25,99 kn)",IC(SO8),19
NCP1351BDR2G-ON(S08),"3,98 € (29,99 kn)",IC-SMD-CTRL PWM VAR-OFF TIME,10
NCP1271P65-AD(DIP7),"3,98 € (29,99 kn)",IC,6
NCP1271D652G-ON(SO7),"5,23 € (39,41 kn)","IC-SMD-AC/DC SWITCH,PWM CONT.",8
NCP1271D100R2G-ON,"3,38 € (25,47 kn)",IC(SO8),3
NCP1252ADR-ON-SMD,"3,58 € (26,97 kn)",IC(SO8),17
NCP1251BSN-ON,"1,99 € (14,99 kn)",IC-SWITCHING CONTROLLER (SO6),5
NCP1251ASN-ON,"1,99 € (14,99 kn)",IC-SWITCHING CONTROLLER (SO6),2
NCP12510BSN-ON,"1,99 € (14,99 kn)",IC-SWITCHING CONTROLLER (SO6),5
NCP12510ASN-ON,"1,99 € (14,99 kn)",IC-SWITCHING REGULATOR (SO6),8
NCP1250BSN100T1G,"1,46 € (11,00 kn)",IC TSOP 6pin,8
NCP1250ASN100T1G,"1,46 € (11,00 kn)",IC PWM-SMD TSOP 6PIN,4
NCP12400-ON(SO8),"1,59 € (11,98 kn)",IC-SMD=DAP041,9
NCP1236BD65R2G-ON,"5,40 € (40,69 kn)",IC-SMD(SO8),11
NCP1236BD100R2-ON,"2,39 € (18,01 kn)",IC-SMD(SO8),3
NCP1236AD65R2G-ON,"2,39 € (18,01 kn)",IC-SMD-,12
NCP1234BD65R2-ON(SO4),"4,47 € (33,68 kn)",,2
NCP1234BD100R2G-ON,"4,25 € (32,02 kn)",IC-SMD(SO8),5
NCP1230D65R-ON,"4,51 € (33,98 kn)",ICPWM CONTROLL(SO8),6
NCP1219AD65R2G,"2,97 € (22,38 kn)",IC-PWM CURRENT MODE CONTROLL.(SOIC7),12
NCP1216P133G,"2,37 € (17,86 kn)",IC(DIP8),9
NCP1216D65R2G-SMD,"1,85 € (13,94 kn)",IC-SMD(SOP8),10
NCP1216AP100G,"1,85 € (13,94 kn)",IC-DIL8,10
NCP1216AP10,"2,64 € (19,89 kn)",IC(DIL8),4
NCP1212DR2G-ON(SO8),"4,25 € (32,02 kn)",IC-SMD,21
NCP1207APG(DIP8),"2,89 € (21,77 kn)",IC-PWM CURRENT MODE CONTROLLER,5
NCP1207AD-SMD-ON,"4,69 € (35,34 kn)",IC-PWM CURRENT MODE CONTR(SO8),5
NCP1203P60G(DIP8),"3,32 € (25,01 kn)",IC-PWM CURRENT MODE CONT.16V 250mA,10
NCP1203P100G-ON(DIP8),"4,18 € (31,49 kn)",IC-PWM CURRENT MODE CONT.16V 250mA,1
NCP1203D60R2-ON(SO8),"3,58 € (26,97 kn)",C-SMD-PWM CURRENT MODE CONT.16V 250mA,17
NCP1200P60-MOT,"3,91 € (29,46 kn)",IC(DIP8),1
NCP1200P100-ONS,"3,72 € (28,03 kn)",IC-DIL8,8
NCP1200D40R2G-ON,"3,98 € (29,99 kn)",IC-CURRENT MODE SWITCH. 40kHz (SO8),18
NCP1200D100R2G-ON,"3,98 € (29,99 kn)",IC-SMD DRIWER PWM CONTROLLER(SO6(,18
NCP1200AP40-ONS,"2,92 € (22,00 kn)",IC-PWM CONTROLLER(DIP8),7
NCP1200AP100-ONS,"4,38 € (33,00 kn)",IC-DIP8,8
NCP1200AD60R2,"3,98 € (29,99 kn)","IC-SMD PWM CONTROLLER,250mA(SO8)",15
NCP1081DER2G,"6,37 € (47,99 kn)",IC 20 pin TTSOP DC-DC CONVERTER,12
NCP1072P100BG-ON,"3,32 € (25,01 kn)",IC- AC/DC CONVERTER HV SWITCH,9
NCP1050B-ON,"7,96 € (59,97 kn)",IC,3
NCP1027P065G-ON(DIP8),"3,82 € (28,78 kn)",IC-AC/DC CONV. PWM CONTROLLER,7
NCP1015AP065G-ON(DIP7),"2,65 € (19,97 kn)",IC-AC/DC CONVERTERS,2
NCP1014AP100G(CH),"2,65 € (19,97 kn)",IC,9
NCP1014AP10(CH),"2,80 € (21,10 kn)",IC,10
NCP1014AP065G,"3,30 € (24,86 kn)","IC(DIP7)AC/DC switcher,   PWM controller",10
NCP1014AP06,"1,99 € (14,99 kn)",IC-(DIP7),0
NCP1012AP065G-ON(DIP7),"2,50 € (18,84 kn)",IC-,10
NCP1011ST100T3G-ON,"2,53 € (19,06 kn)",IC-SMD,10
NCP1011AP065G-ON(DIP8),"2,30 € (17,33 kn)","IC-AC/DC switcher,PWM controller; 0.25A;",5
NCP1002P,"2,32 € (17,48 kn)",IC(DIP8),3
MXD2GM,"0,00 € (0,00 kn)",IC-EPROM,0
MX25L4006EM1L-12G-MAC(SO8),"3,32 € (25,01 kn)","IC-MEMORY FLASH,4Mbit SPI,86Mhz 2.7-3.6v",2
MX25L1606EM2I-12G,"2,12 € (15,97 kn)",IC-FLASCH MEMORY(SO8),3
MX0842B,"4,51 € (33,98 kn)",IC,5
MTV038N20-14-MYSON,"5,31 € (40,01 kn)",IC,2
MTD2003F,"3,98 € (29,99 kn)",IC,10
MT7605-MAXIC(SO8),"3,32 € (25,01 kn)",IC-LED DRIVE,18
MT3608-OLIMEX,"2,50 € (18,84 kn)",IC-SWITCHING VOLTAGE REGULATOR (SOT23-6),0
MT3410L-XIAN(SO23-5),"1,99 € (14,99 kn)",IC-SMD(SOT23-5),9
MST3382M-LF-110(FQP),"18,26 € (137,58 kn)",IC-SMD,1
MSP3410G-B8-V3-SMD,"17,25 € (129,97 kn)",IC-SMD,1
MSP3400G-B8-V3-SMD,"21,90 € (165,01 kn)",IC-SMD QUADRO,2
MSP3400C-C8,"23,49 € (176,99 kn)",IC-NAPOMENA-52 pin,2
MSP2410DIP-ITT,"27,21 € (205,01 kn)",IC-MULTISTANDARD SOUND PROCE,1
MSB1210LF,"11,52 € (86,80 kn)",IC GRUNDIG (LQFP48),3
MS33153DG-SMD-ON,"0,00 € (0,00 kn)",IC-IGBT DRIVER(SO8),0
MR6710-SCHINDENG,"9,16 € (69,02 kn)",IC(TO220-8),15
MR4710,"5,97 € (44,98 kn)",IC,6
MR4040,"5,97 € (44,98 kn)",IC(TO220F-7),5
MR4030-,"5,84 € (44,00 kn)",IC,7
MR4020-SHINDENGEN,"6,72 € (50,63 kn)",IC,1
MR2940,"9,16 € (69,02 kn)",IC SIP7,5
MR2920,"9,16 € (69,02 kn)",IC,0
MPS1305,"0,00 € (0,00 kn)",IC SMD SOIC16,0
MPC562MZP56,"25,44 € (191,68 kn)",IC-SMD,1
MP8708,"2,38 € (17,93 kn)",IC-SMD,2
MP7722-MP,"4,51 € (33,98 kn)",IC-SMD(TSSOP20F),2
MP7721DF-MP,"11,81 € (88,98 kn)",IC(TSSOP20),8
MP7720,"3,85 € (29,01 kn)",IC-SMD,3
MP7002,"17,15 € (129,22 kn)",IC,1
MP6922LGS-L-MPS(SO8),"4,43 € (33,38 kn)",IC-SMD,3
MP4688DN-MPS(SO8),"8,35 € (62,91 kn)",IC-SMD,10
MP46885DN-MPS(SO8),"4,30 € (32,40 kn)",IC-SMD-LED DRIVER 80V 1A,6
MP4303-TOS,"4,51 € (33,98 kn)",IC,5
MP4207-TOS,"13,94 € (105,03 kn)",IC-TOSHIBA POWER MOSFET MODUL(SIP10),1
MP4203-TOS,"13,27 € (99,98 kn)",IC-TOSHIBA POWER MOSFET MODUL(SIP10),0
MP3398AGS-MPS,"4,65 € (35,04 kn)",IC-STEP UP LCD DISPLAY (SO16),3
MP3398AGF-MPS(TSSOP16),"7,96 € (59,97 kn)",IC-SMD LED DRIVER(TSSOP16),7
MP3394SGS,"3,98 € (29,99 kn)",IC-SMD(SO16),11
MP3394SGF,"2,65 € (19,97 kn)",IC-SMD LED DRIVER(TSSOP16),48
MP3391EELF-MPS(TSSOP28),"10,96 € (82,58 kn)",IC-SMD-LED DRIVERS 8CH 80MA BOOST WLED C,8
MP3378EGF-Z-MPS(TSSOP28),"4,80 € (36,17 kn)",IC-LED DRIVER IC OUTPUT DIMMER,14
MP2A5077-PANSAONIC,"14,60 € (110,00 kn)",IC=C5HAZZZ00012,0
MP2467DN-MPS,"8,00 € (60,28 kn)",,1
MP2205ADL-SMD,"2,46 € (18,53 kn)",IC-SMD(QFN14T&R),15
MP1593DN-MPS(SO8),"3,97 € (29,91 kn)",IC-SMD-STEP DOWN CONVERTWE,6
MP1583DN-Z-MPS,"1,86 € (14,01 kn)",IC-STEP DOWN CONVERTWE(SO8),5
MP1482DS-MPS (SO8),"2,26 € (17,03 kn)",IC-SMD-SYNCH. RECT. STEP DOWN CONV.,9
MP1430DN-MPS,"7,96 € (59,97 kn)",IC-SMD(SOP8),3
MP1410ES-MPS(SMD),"3,62 € (27,27 kn)",IC-DC TO DC CONVERTER(SOIC8),8
MP1410EP-MPS(DIL),"4,49 € (33,83 kn)",IC-DIL8,10
MP1038EY-MPS(SMD),"11,34 € (85,44 kn)",,2
MP1038EMS-MPS,"15,56 € (117,24 kn)",IC CCFL DRIVER,2
MP1035EF-MPS,"8,31 € (62,61 kn)",IC CCFL DRIVER,2
MP1015EF-MPS,"8,31 € (62,61 kn)",IC CCFL DRIVER (TSSOP-20F),2
MOC641AG,"0,00 € (0,00 kn)",IC-OPTO,0
MN6740VCTK,"18,58 € (139,99 kn)",IC,0
MN6168VIA-MAT,"25,61 € (192,96 kn)",INTEGRIRANI KRUG,0
MN6061A,"4,28 € (32,25 kn)",INTEGRIRANI KRUG,0
MN3207-PAN(DIP8),"1,99 € (14,99 kn)",IC-1024 STAGE LOW VOLTAGE OPERATION,0
MN3102,"8,76 € (66,00 kn)",INTEGRIRANI KRUG,0
MN3101-MAT,"10,49 € (79,04 kn)",INTEGRIRANI KRUG,1
MN3011-MAT,"51,65 € (389,16 kn)",INTEGRIRANI KRUG,0
MN3007-MAT,"3,45 € (25,99 kn)",IC=TDA2107(DIP8),0
MN3004-MAT,"0,00 € (0,00 kn)",MOS-IC,0
MN1871675T7T,"6,64 € (50,03 kn)",IC,1
MN15342VEE,"0,00 € (0,00 kn)",IC=MN15342VJW,0
MN15285,"51,52 € (388,18 kn)",INTEGRIRANI KRUG,0
MN15245FEK,"0,00 € (0,00 kn)",IC,0
MN1276-MAT,"15,93 € (120,02 kn)",INTEGRIRANI KRUG,0
MN1250BJC,"9,82 € (73,99 kn)",INTEGRIRANI KRUG,0
MN1228-MAT,"14,52 € (109,40 kn)",INTEGRIRANI KRUG,0
MN1219-MAT,"9,16 € (69,02 kn)",INTEGRIRANI KRUG,0
MMBF201NLT1G(SOT23),"4,45 € (33,53 kn)",IC,3
MM74HC125MTC-ON,"1,59 € (11,98 kn)",IC-3 STATE QUAD BUFFER (TSSOP14),4
MM74C921,"4,28 € (32,25 kn)",INTEGRIRANI KRUG,3
MM74C00N,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0
MM5878N,"3,32 € (25,01 kn)",INTEGRIRANI KRUG,0
MM5455N-NSC,"2,79 € (21,02 kn)",IC,0
MM5450N-MBR,"5,82 € (43,85 kn)",IC-LED DISPLAY DRIVER,0
MM5371N,"1,96 € (14,77 kn)",INTEGRIRANI KRUG,0
MM53200N-NSC,"10,55 € (79,49 kn)",IC,0
MM5318N-NSC,"2,44 € (18,38 kn)",INTEGRIRANI KRUG,0
MM1469,"5,97 € (44,98 kn)",IC,0
MM1322FBE,"16,27 € (122,59 kn)",IC SONY=875939597-IC - SMD,0
ML8205-MBR,"1,19 € (8,97 kn)",IC=BA8205(DIP8),5
ML8204,"0,68 € (5,12 kn)",IC(DIP8),12
ML709AM,"1,83 € (13,79 kn)",INTEGRIRANI KRUG,2
ML4800CS,"0,00 € (0,00 kn)",IC,0
ML4800CP-FSC,"6,21 € (46,79 kn)","IC-DC-DC-CONVERTER,PWM CONTR.(DIP16)",8
MIP836,"6,25 € (47,09 kn)",IC(DIP7),9
MIP418AMD,"10,41 € (78,43 kn)",IC(TO220-6)=MIP418MDS,3
MIP414S,"4,83 € (36,39 kn)",IC(DIP8),9
MIP411,"3,99 € (30,06 kn)",IC(DIP7),5
MIP3E7NY,"0,00 € (0,00 kn)",IC SONY,0
MIP3E7MY-MAT-,"3,45 € (25,99 kn)",IC(TO220),8
MIP3E5,"0,00 € (0,00 kn)",IC,0
MIP3E4MY-MAT,"6,31 € (47,54 kn)",IC(TO220),5
MIP3E3SMY,"4,65 € (35,04 kn)",IC-SONY=MIP2E3DMY(TO220),10
MIP391-PAN(DIP7),"3,32 € (25,01 kn)",IC,4
MIP390-PAN(DIP8),"3,05 € (22,98 kn)",IC,10
MIP2M4,"3,57 € (26,90 kn)",IC(DIP7),17
MIP2K4-PAN(DIP7),"3,98 € (29,99 kn)",IC,2
MIP2K2-PAN(DIP7),"5,97 € (44,98 kn)",IC,4
MIP2H2-PAN(DIP7),"5,31 € (40,01 kn)",IC,4
MIP2G4-MAT,"4,65 € (35,04 kn)",IC-PSX3-TEHNICS-PANASONIC,4
MIP2F4-MAT,"4,16 € (31,34 kn)",IC(DIP7),4
MIP2F2-MAT,"3,85 € (29,01 kn)",IC(DIP7),8
MIP2E5DMY-PANASONIC,"4,15 € (31,27 kn)",IC(TO220),11
MIP2E4D-PANASONIC,"2,24 € (16,88 kn)",,11
MIP2E3DMY-MAT,"5,79 € (43,62 kn)",IC=MIP3E3(TO220),18
MIP2C2,"5,31 € (40,01 kn)",IC(DIP7),10
MIP2C1-PANASONIC,"4,31 € (32,47 kn)",,11
MIP163,"14,03 € (105,71 kn)",IC SW MODE REG 8V 1.5A,2
MIP0524,"16,06 € (121,00 kn)",IC,3
MIP0255,"2,44 € (18,38 kn)",IC(DIP7),8
MIP0254SP-PAN,"2,44 € (18,38 kn)",IC(DIP7),6
MIP0227SY,"6,25 € (47,09 kn)",IC(TO220),5
MIP0226SY,"6,39 € (48,15 kn)",IC(TO220),7
MIP0210SY-PAN,"6,39 € (48,15 kn)",IC(TO220),5
MIK3842A,"0,00 € (0,00 kn)",IC=UC3842A,0
MID400-ONSEMI,"11,95 € (90,04 kn)",IC-OPTOCOUPLER 1Ch 2500 Vrms 1.5V 30mA,0
MIC5842YWM-MIC,"3,43 € (25,84 kn)",IC--8 STAGE SCHIFT REGISTER(SO18),1
